Datum,Wochentag,DatumNEU,KW,Std.,Log,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,Menge Gesamt (Stück),Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Fehlercode,Sollzeit/ Stück (Min),Takt Gesamt,Leistung Sollzeit zu Gesamtzeit,Anlagen-Laufzeit (- Org-Mangel),Takt Gesamt2,Leistung Anlage inkl. Anl. ausfall,Anlagen-Laufzeit (- Anlagen-ausfall),Takt Gesamt3,Leistung eff. Anlage ohne Anl.-Ausfall,Produktionszeit(min)/ Std.,Takt Gesamt4,Leistung inkl. defizite,Unnamed: 36,Zeit_von_min,Zeit_bis_min,Bemerkung_norm,Bemerkung_std
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,15:00:00,16:00:00,59.99999999999995,5.0,,,3.0,3.0,,10.0,,,,R 07,Brenner wechseln,,,,,,,,,,,,,,,,900.0,960.0,brenner wechseln,brenner wechseln
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,15.0,,,,"2 Eckrungen Varianten, L4 und L5 auf WB 4 gemeldet, Eckrungen suchen",,,,,,,,,,,,,,,,,,"2 eckrungen varianten, l4 und l5 auf wb 4 gemeldet, eckrungen suchen","2 eckrungen varianten, l4 und l5 auf wb 4 gemeldet, eckrungen suchen"
2025-06-20,,,,,,s,16:00:00,17:00:00,60.00000000000011,5.0,,,5.0,5.0,,10.0,,,,OP 10,"SEW Antriebsstörung, Robtech informiert",,,,,,,,,,,,,,,,960.0,1020.0,"sew antriebsstörung, robtech informiert","sew antriebsstörung, robtech informiert"
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,17:30:00,18:00:00,30.000000000000053,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1050.0,1080.0,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,18:00:00,19:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1080.0,1140.0,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,19:00:00,20:00:00,60.00000000000011,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1140.0,1200.0,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,20:00:00,21:00:00,59.99999999999995,5.0,,,5.0,5.0,,5.0,,,,R 06,Probleme mit Schweißdraht,,,,,,,,,,,,,,,,1200.0,1260.0,probleme mit schweißdraht,probleme mit schweißdraht
2025-06-20,,,,,,,,,,,,,,,,10.0,,,,OP 10,Vakuum nicht vorhanden,,,,,,,,,,,,,,,,,,vakuum nicht vorhanden,vakuum nicht vorhanden
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,s,21:00:00,21:45:00,45.0,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1260.0,1305.0,,
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,04:45:00,05:00:00,15.000000000000027,5.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,05:00:00,06:00:00,59.999999999999986,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,300.0,360.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,420.0,480.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,570.0,600.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,1.0,4.0,5.0,,10.0,,,,R 06 + R07 ,"Brenner prüfen durch Robtech, Schweißnähte n.i.O, in OP 130.2",,,,,,,,,,,,,,,,600.0,660.0,"brenner prüfen durch robtech, schweißnähte n.i.o, in op 130.2","brenner prüfen durch robtech, schweißnähte n.i.o, in op 130.2"
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,3.0,,3.0,,25.0,,,,OP 130.2,OP Einstellen wegen schlechten Schweißnähten,,,,,,,,,,,,,,,,660.0,720.0,op einstellen wegen schlechten schweißnähten,op einstellen wegen schlechten schweißnähten
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,12:00:00,13:00:00,59.99999999999995,5.0,,4.0,,4.0,,15.0,,,,OP 130.2,Stützenschweißnaht R06 nachteachen,,,,,,,,,,,,,,,,720.0,780.0,stützenschweißnaht r06 nachteachen,stützenschweißnaht r06 nachteachen
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,f,13:00:00,13:15:00,15.000000000000107,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,,,,,,,,,,,,,15.0,,,Reinigung,,,,,,,,,,,,,,,,,,reinigung,reinigung
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,04:45:00,05:00:00,15.000000000000027,4.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,05:00:00,06:00:00,59.999999999999986,4.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,300.0,360.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,420.0,480.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,570.0,600.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,,6.0,6.0,,10.0,,,,OP 130.1,SEW Antriebsstörung Drehachse ( siehe Baustein Fehlercode ),,,,,,,,,,,,,,,,600.0,660.0,sew antriebsstörung drehachse ( siehe baustein fehlercode ),sew antriebsstörung drehachse ( siehe baustein fehlercode )
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,660.0,720.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,12:00:00,13:00:00,59.99999999999995,5.0,,,5.0,5.0,,15.0,,,,OP 130.1,SEW Antriebsstörung Drehachse ( siehe Baustein Fehlercode ),,,,,,,,,,,,,,,,720.0,780.0,sew antriebsstörung drehachse ( siehe baustein fehlercode ),sew antriebsstörung drehachse ( siehe baustein fehlercode )
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,f,13:00:00,13:15:00,15.000000000000107,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,,,,,,,,,,,,,15.0,,,Reinigen + Werkzeug einschließen,,,,,,,,,,,,,,,,,,reinigen + werkzeug einschließen,reinigen + werkzeug einschließen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,04:45:00,05:00:00,15.000000000000027,5.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,05:00:00,06:00:00,59.999999999999986,5.0,,,6.0,6.0,,10.0,,,,OP 10,"SEW Antriebsstörung Fehlercode 26, Robtech informiert",,,,,,,,,,,,,,,,300.0,360.0,"sew antriebsstörung fehlercode 26, robtech informiert","sew antriebsstörung fehlercode 26, robtech informiert"
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,3.0,3.0,,20.0,,,,OP 130.1,"SEW Antriebsstörung Drehachse, Fehlercode 42, Robtech informiert",,,,,,,,,,,,,,,,420.0,480.0,"sew antriebsstörung drehachse, fehlercode 42, robtech informiert","sew antriebsstörung drehachse, fehlercode 42, robtech informiert"
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,10.0,,,"Anlage leer gelaufen, auffüllen",,,,,,,,,,,,,,,,,,"anlage leer gelaufen, auffüllen","anlage leer gelaufen, auffüllen"
2025-06-25,,,,,,f,08:00:00,08:30:00,30.000000000000053,5.0,,,2.0,2.0,,10.0,,,,OP 50,"Schlitten eingefahren Störung, Schlosser informiert",,,,,,,,,,,,,,,,480.0,510.0,"schlitten eingefahren störung, schlosser informiert","schlitten eingefahren störung, schlosser informiert"
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,09:00:00,10:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,540.0,600.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,600.0,660.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,660.0,720.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,12:00:00,13:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,720.0,780.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,f,13:00:00,13:15:00,15.000000000000107,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,,,,,,,,,,,,,15.0,,,Reinigen + Werkzeug einschließen,,,,,,,,,,,,,,,,,,reinigen + werkzeug einschließen,reinigen + werkzeug einschließen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,04:45:00,05:00:00,15.000000000000027,5.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,05:00:00,06:00:00,59.999999999999986,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,300.0,360.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,6.0,6.0,,5.0,,,,R 07,Probleme mit Stromdüse,,,,,,,,,,,,,,,,420.0,480.0,probleme mit stromdüse,probleme mit stromdüse
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,570.0,600.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,600.0,660.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,660.0,720.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,12:00:00,13:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,720.0,780.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,f,13:00:00,13:15:00,15.000000000000107,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,13:15:00,14:00:00,45.0,5.0,,,4.0,4.0,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,795.0,840.0,wartungsplan,wartungsplan
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,14:00:00,15:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,840.0,900.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,15:00:00,16:00:00,59.99999999999995,5.0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,900.0,960.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,16:00:00,17:00:00,60.00000000000011,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,960.0,1020.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,17:30:00,18:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1050.0,1080.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,18:00:00,19:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1080.0,1140.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,19:00:00,20:00:00,60.00000000000011,5.0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1140.0,1200.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,20:00:00,21:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,1260.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,s,21:00:00,21:45:00,45.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1260.0,1305.0,,
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,,,,,,,,,,,,,15.0,,,Reinigen + Werkzeug einschließen,,,,,,,,,,,,,,,,,,reinigen + werkzeug einschließen,reinigen + werkzeug einschließen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,04:45:00,05:00:00,15.000000000000027,5.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,05:00:00,06:00:00,59.999999999999986,5.0,,,1.0,1.0,,52.0,,,,R 06,"Programm Störung, Robtech informiert",,,,,,,,,,,,,,,,300.0,360.0,"programm störung, robtech informiert","programm störung, robtech informiert"
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,Anlage leer,,,,,,,,,,,,,,,,,,anlage leer,anlage leer
2025-06-27,,,,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,,4.0,4.0,,,,10.0,,,"Anlage leer, auffüllen",,,,,,,,,,,,,,,,360.0,420.0,"anlage leer, auffüllen","anlage leer, auffüllen"
2025-06-27,,,,,,,,,,,,,,,,10.0,,,,R 06,"Programm Störung, Robtech informiert",,,,,,,,,,,,,,,,,,"programm störung, robtech informiert","programm störung, robtech informiert"
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,420.0,480.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,570.0,600.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,,6.0,6.0,,5.0,,,,R 06,"Brenner Prüfen, durch Robtech",,,,,,,,,,,,,,,,600.0,660.0,"brenner prüfen, durch robtech",brenner prüfen durch robtech
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,5.0,5.0,,5.0,,,,OP 100,Tor Sensor nicht geschaltet,,,,,,,,,,,,,,,,660.0,720.0,tor sensor nicht geschaltet,tor sensor nicht geschaltet
