"timestamp";"DatumNEU";"Datum";"Wochentag";"KW";"Jahr";"Monat";"Tag";"Quartal";"Schicht";"Zeit von";"Zeit bis";"Dauer Arbeits-zeit";"Anzahl MA";"Menge N.i. O.";"Menge i. O. L4";"Menge i. O. L5";"MengeGesamt";"Dauer Org-Mangel";"Dauer Anlagen-Ausfall";"Störung aufgrund Vormaterial";"Dauer Anlagen-Ausfall intern";"Dauer Logistik- Defizite";"Station/ OP";"Bemerkung";"Anzahl/ Std.";"Sollzeit/ Stück (Min)";"Zeit_von_min";"Zeit_bis_min";"Station/ OP_raw";"Station/ OP_1";"Station/ OP_2";"Fehlercode";"Bemerkung_norm";"Bemerkung_std";"Störfall";"Anzahl Störfälle Zeitfenster";"Kundenauftragsnummer";"Materialnummer";"Wochenende";"letzter_stoerfall_time";"Zeit_seit_letztem_Fehler_min";"Stoerfall_7d_mean";"Stoerfall_30d_mean";"Avg_Time_To_Failure_min";"last_fail_time"
"2024-07-03 20:00:00";"2024-07-03";"2024-03-07";3;"2024/27";2024;7;3;3;"s";"20:00:00";"21:00:00";60.0;0.0;0.0;0.0;5.0;5.0;0.0;8.0;0.0;0.0;0.0;"R 06";"Probleme mit Schweißdraht";0.0;8.5;1200.0;1260.0;"R 06";"R 06";"";"";"probleme mit schweißdraht";"probleme mit schweißdraht";"J";1;"30320128.0";"515102192.0";"N";"2024-07-03";0.0;0.7160493827160493;0.6818181818181818;249.2826617826618;"2024-07-03 20:00:00"
"2024-07-03 21:00:00";"2024-07-03";"2024-03-07";3;"2024/27";2024;7;3;3;"s";"21:00:00";"21:45:00";45.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;15.0;0.0;"";"Werkzeug einpaken und Reinigen";0.0;0.0;1260.0;1305.0;"";"";"";"";"werkzeug einpaken und reinigen";"werkzeug einpaken und reinigen";"J";1;"30320128.0";"515102192.0";"N";"2024-07-03";0.0;0.7125;0.6818181818181818;249.2826617826618;"2024-07-03 21:00:00"
"2024-07-04 04:45:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;6.0;0.0;0.0;0.0;"R 06";"Schweißstörung am Fronius";0.0;0.0;285.0;360.0;"R 06";"R 06";"";"";"schweißstörung am fronius";"schweißstörung am fronius";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7088607594936709;0.6809651474530831;249.2826617826618;"2024-07-04 04:45:00"
"2024-07-04 04:45:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;8.5;285.0;360.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7125;0.6818181818181818;249.2826617826618;"2024-07-04 04:45:00"
"2024-07-04 06:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"06:00:00";"07:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;3.0;0.0;0.0;0.0;"OP 120.1";"Trapezblech nicht gespannt";0.0;8.5;360.0;420.0;"OP 120.1";"OP 120.1";"";"";"trapezblech nicht gespannt";"trapezblech nicht gespannt";"J";1;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7125;0.6818181818181818;249.2826617826618;"2024-07-04 06:00:00"
"2024-07-04 07:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"07:00:00";"08:00:00";60.0;5.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;420.0;480.0;"";"";"";"";"";"";"N";0;"30320128.0";"515102192.0";"N";"2024-07-04";60.0;0.7;0.6818181818181818;249.2826617826618;"2024-07-04 06:00:00"
"2024-07-04 08:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"08:00:00";"09:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;3.0;0.0;0.0;0.0;"R 06";"Schweißstörung ";0.0;8.5;480.0;540.0;"R 06";"R 06";"";"";"schweißstörung";"schweißstörung";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7;0.6844919786096256;249.2826617826618;"2024-07-04 08:00:00"
"2024-07-04 08:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"08:00:00";"09:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;3.0;0.0;0.0;0.0;"OP 120.1";"Stützen andrücker nicht ausgefahren";0.0;0.0;480.0;540.0;"OP 120.1";"OP 120.1";"";"";"stützen andrücker nicht ausgefahren";"stützen andrücker nicht ausgefahren";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7037037037037037;0.6853333333333333;249.2826617826618;"2024-07-04 08:00:00"
"2024-07-04 09:30:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"09:30:00";"10:00:00";30.0;5.0;0.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;"OP 130.2";"Spanner oben nicht verriegeln";0.0;0.0;570.0;600.0;"OP 130.2";"OP 130.2";"";"";"spanner oben nicht verriegeln";"spanner oben nicht verriegeln";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7160493827160493;0.688;249.2826617826618;"2024-07-04 09:30:00"
"2024-07-04 09:30:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"09:30:00";"10:00:00";30.0;5.0;0.0;2.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;"R 05";"OP50 Keine freigabe zum rausfahren, robtechnik informiert;Anlage leer";0.0;8.5;570.0;600.0;"R 05";"R 05";"";"";"op50 keine freigabe zum rausfahren, robtechnik informiert;anlage leer";"op50 keine freigabe zum rausfahren, robtechnik informiert;anlage leer";"J";2;"30320128.0";"515102192.0";"N";"2024-07-04";0.0;0.7195121951219512;0.6888297872340425;249.2826617826618;"2024-07-04 09:30:00"
"2024-07-04 10:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"10:00:00";"11:00:00";60.0;5.0;0.0;3.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;"R 07";"Schweißstörung am Fronius";0.0;0.0;600.0;660.0;"R 07";"R 07";"";"";"schweißstörung am fronius";"schweißstörung am fronius";"J";3;"30320033.0";"515117502.0";"N";"2024-07-04";0.0;0.7195121951219512;0.6914893617021277;249.2826617826618;"2024-07-04 10:00:00"
"2024-07-04 10:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"10:00:00";"11:00:00";60.0;5.0;0.0;3.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;"R 06";"Schweißdraht festgebrannt";0.0;0.0;600.0;660.0;"R 06";"R 06";"";"";"schweißdraht festgebrannt";"schweißdraht festgebrannt";"J";3;"30320033.0";"515117502.0";"N";"2024-07-04";0.0;0.7228915662650602;0.6923076923076923;249.2826617826618;"2024-07-04 10:00:00"
"2024-07-04 10:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"10:00:00";"11:00:00";60.0;5.0;0.0;3.0;0.0;3.0;0.0;12.0;0.0;0.0;0.0;"R 06";"Kollision L4 OP120.2";2.0;8.5;600.0;660.0;"R 06";"R 06";"";"";"kollision l4 op120.2";"kollision l4 op120.2";"J";3;"30320033.0";"515117502.0";"N";"2024-07-04";0.0;0.7261904761904762;0.6931216931216931;249.2826617826618;"2024-07-04 10:00:00"
"2024-07-04 11:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"11:00:00";"12:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;3.0;0.0;0.0;0.0;"OP 130.1";"Kollisionbox ausgelöst R6-R7";0.0;8.5;660.0;720.0;"OP 130.1";"OP 130.1";"";"";"kollisionbox ausgelöst r6-r7";"kollisionbox ausgelöst r6-r7";"J";1;"30320033.0|30320128.0";"515117502.0|515102192.0|515102882.0";"N";"2024-07-04";0.0;0.7228915662650602;0.6923076923076923;249.2826617826618;"2024-07-04 11:00:00"
"2024-07-04 12:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"12:00:00";"13:15:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;"OP 20";"Falsche TB. in der Anlage- blech raustragen";0.0;8.5;720.0;795.0;"OP 20";"OP 20";"";"";"falsche tb. in der anlage- blech raustragen";"falsche tb. in der anlage- blech raustragen";"J";2;"30320128.0";"515126850.0|515102177.0";"N";"2024-07-04";0.0;0.7160493827160493;0.6923076923076923;249.2826617826618;"2024-07-04 12:00:00"
"2024-07-04 12:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"f";"12:00:00";"13:15:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.0;0.0;"";"Reinigung";0.0;0.0;720.0;795.0;"";"";"";"";"reinigung";"reinigung";"J";2;"30320128.0";"515126850.0|515102177.0";"N";"2024-07-04";0.0;0.7195121951219512;0.6931216931216931;249.2826617826618;"2024-07-04 12:00:00"
"2024-07-04 13:15:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"13:15:00";"14:00:00";45.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;8.5;795.0;840.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";1;"30320128.0";"515102177.0|515102020.0";"N";"2024-07-04";0.0;0.7195121951219512;0.6931216931216931;249.2826617826618;"2024-07-04 13:15:00"
"2024-07-04 14:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"14:00:00";"15:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;840.0;900.0;"";"";"";"";"";"";"N";0;"30320128.0";"515102020.0";"N";"2024-07-04";45.0;0.7195121951219512;0.6904761904761905;249.2826617826618;"2024-07-04 13:15:00"
"2024-07-04 15:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"15:00:00";"16:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;5.0;0.0;0.0;0.0;"R 05";"Vakuumkreis 1 nicht geschaltet saufer bei L4 nicht richtig aauf Blech ";0.0;8.5;900.0;960.0;"R 05";"R 05";"";"";"vakuumkreis 1 nicht geschaltet saufer bei l4 nicht richtig aauf blech";"vakuumkreis 1 nicht geschaltet saufer bei l4 nicht richtig aauf blech";"J";1;"30320128.0";"515102020.0";"N";"2024-07-04";0.0;0.7317073170731707;0.6931216931216931;249.2826617826618;"2024-07-04 15:00:00"
"2024-07-04 16:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"16:00:00";"17:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;960.0;1020.0;"";"";"";"";"";"";"N";0;"30320128.0";"515102020.0|515117502.0";"N";"2024-07-04";60.0;0.7317073170731707;0.6904761904761905;249.2826617826618;"2024-07-04 15:00:00"
"2024-07-04 17:30:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"17:30:00";"18:00:00";30.0;5.0;0.0;0.0;2.0;2.0;0.0;8.0;0.0;0.0;0.0;"R 06";"Schweißdraht festgebrannt";0.0;8.5;1050.0;1080.0;"R 06";"R 06";"";"";"schweißdraht festgebrannt";"schweißdraht festgebrannt";"J";1;"";"";"N";"2024-07-04";0.0;0.7439024390243902;0.6931216931216931;249.2826617826618;"2024-07-04 17:30:00"
"2024-07-04 18:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"18:00:00";"19:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1080.0;1140.0;"";"";"";"";"";"";"N";0;"30320128.0";"515102020.0";"N";"2024-07-04";30.0;0.7439024390243902;0.6931216931216931;249.2826617826618;"2024-07-04 17:30:00"
"2024-07-04 19:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"19:00:00";"20:00:00";60.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;"";"Anlage leer gelaufen auffüllen";0.0;0.0;1140.0;1200.0;"";"";"";"";"anlage leer gelaufen auffüllen";"anlage leer gelaufen, auffüllen";"J";3;"30320128.0";"515102020.0";"N";"2024-07-04";0.0;0.7439024390243902;0.6923076923076923;249.2826617826618;"2024-07-04 19:00:00"
"2024-07-04 19:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"19:00:00";"20:00:00";60.0;5.0;0.0;0.0;4.0;4.0;0.0;5.0;0.0;0.0;0.0;"R 02";"Kontaktrohr und Gasdüse gewechselt ";0.0;0.0;1140.0;1200.0;"R 02";"R 02";"";"";"kontaktrohr und gasdüse gewechselt";"gasdüse und kontaktrohr gewechselt";"J";3;"30320128.0";"515102020.0";"N";"2024-07-04";0.0;0.7469879518072289;0.6931216931216931;249.2826617826618;"2024-07-04 19:00:00"
"2024-07-04 19:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"19:00:00";"20:00:00";60.0;5.0;0.0;0.0;4.0;4.0;0.0;10.0;0.0;0.0;0.0;"R 06";"R 06 unnd R 07 Kontaktrohr gewechselt und gasdüse gereinigt ";0.0;8.5;1140.0;1200.0;"R 06";"R 06";"";"";"r 06 unnd r 07 kontaktrohr gewechselt und gasdüse gereinigt";"r 06 unnd r 07 kontaktrohr gewechselt und gasdüse gereinigt";"J";3;"30320128.0";"515102020.0";"N";"2024-07-04";0.0;0.75;0.6939313984168866;249.2826617826618;"2024-07-04 19:00:00"
"2024-07-04 20:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"20:00:00";"21:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;15.0;0.0;0.0;0.0;"R 03";"Prbleme mit Schweißdraht, festgebrannt Bannel umgestekt von R 02 auf R03 und Kontaktrohr gewechselt";0.0;8.5;1200.0;1260.0;"R 03";"R 03";"";"";"prbleme mit schweißdraht, festgebrannt bannel umgestekt von r 02 auf r03 und kontaktrohr gewechselt";"prbleme mit schweißdraht, festgebrannt bannel umgestekt von r 02 auf r03 und kontaktrohr gewechselt";"J";1;"30320228.0";"515102020.0";"N";"2024-07-04";0.0;0.75;0.6931216931216931;249.2826617826618;"2024-07-04 20:00:00"
"2024-07-04 21:00:00";"2024-07-04";"2024-04-07";4;"2024/27";2024;7;4;3;"s";"21:00:00";"21:45:00";45.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;15.0;0.0;"";"Werkzeug einschließen und Reinigen";0.0;0.0;1260.0;1305.0;"";"";"";"";"werkzeug einschließen und reinigen";"werkzeug einschließen und reinigen";"J";1;"30320228.0";"515102020.0";"N";"2024-07-04";0.0;0.75;0.6931216931216931;249.2826617826618;"2024-07-04 21:00:00"
"2024-07-05 04:45:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;15.0;0.0;0.0;"";"    Mehraufwand Nachschweißen  ( Mittelnahrt . N.I.O.)";2.0;0.0;285.0;360.0;"";"";"";"";"mehraufwand nachschweißen ( mittelnahrt . n.i.o.)";"mehraufwand nachschweißen ( mittelnahrt . n.i.o.)";"J";2;"30320228.0";"515102020.0";"N";"2024-07-05";0.0;0.7529411764705882;0.6914893617021277;249.2826617826618;"2024-07-05 04:45:00"
"2024-07-05 04:45:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;8.5;285.0;360.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";2;"30320228.0";"515102020.0";"N";"2024-07-05";0.0;0.7558139534883721;0.6923076923076923;249.2826617826618;"2024-07-05 04:45:00"
"2024-07-05 06:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"06:00:00";"07:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;15.0;0.0;0.0;"";"    Mehraufwand Nachschweißen  ( Mittelnahrt . N.I.O.)";2.0;8.5;360.0;420.0;"";"";"";"";"mehraufwand nachschweißen ( mittelnahrt . n.i.o.)";"mehraufwand nachschweißen ( mittelnahrt . n.i.o.)";"J";1;"30320228.0";"515102020.0";"N";"2024-07-05";0.0;0.7586206896551724;0.6949602122015915;249.2826617826618;"2024-07-05 06:00:00"
"2024-07-05 07:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"07:00:00";"08:00:00";60.0;5.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;420.0;480.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102020.0";"N";"2024-07-05";60.0;0.75;0.6914893617021277;249.2826617826618;"2024-07-05 06:00:00"
"2024-07-05 08:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"08:00:00";"09:00:00";60.0;5.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;480.0;540.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102020.0";"N";"2024-07-05";120.0;0.7415730337078652;0.6888297872340425;249.2826617826618;"2024-07-05 06:00:00"
"2024-07-05 09:30:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"09:30:00";"10:00:00";30.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;570.0;600.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102020.0|515126850.0";"N";"2024-07-05";210.0;0.7333333333333333;0.6861702127659575;249.2826617826618;"2024-07-05 06:00:00"
"2024-07-05 10:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"10:00:00";"11:00:00";60.0;5.0;0.0;0.0;7.0;7.0;0.0;8.0;0.0;0.0;0.0;"R 06";" unnd R 07 Kontaktrohr gewechselt und gasdüse gereinigt ";0.0;8.5;600.0;660.0;"R 06";"R 06";"";"";"unnd r 07 kontaktrohr gewechselt und gasdüse gereinigt";"unnd r 07 kontaktrohr gewechselt und gasdüse gereinigt";"J";1;"30320228.0";"515102020.0|515126850.0|515102882.0";"N";"2024-07-05";0.0;0.7362637362637363;0.6853333333333333;249.2826617826618;"2024-07-05 10:00:00"
"2024-07-05 11:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"11:00:00";"12:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;12.0;0.0;0.0;0.0;"OP 50";"Laserscanner Messwerte Störung, Robtech informiert";0.0;0.0;660.0;720.0;"OP 50";"OP 50";"";"";"laserscanner messwerte störung, robtech informiert";"laserscanner messwerte störung, robtech informiert";"J";1;"30320228.0|30320141.0";"515102882.0|515150386.0|515102192.0";"N";"2024-07-05";0.0;0.7391304347826086;0.6853333333333333;249.2826617826618;"2024-07-05 11:00:00"
"2024-07-05 12:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"f";"12:00:00";"13:15:00";75.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;15.0;0.0;"";"Reinigen";0.0;0.0;720.0;795.0;"";"";"";"";"reinigen";"reinigen";"J";1;"30320228.0";"515102192.0";"N";"2024-07-05";0.0;0.7419354838709677;0.6844919786096256;249.2826617826618;"2024-07-05 12:00:00"
"2024-07-05 13:15:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"13:15:00";"14:00:00";45.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;8.5;795.0;840.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";1;"30320228.0";"515102192.0";"N";"2024-07-05";0.0;0.7446808510638298;0.6844919786096256;249.2826617826618;"2024-07-05 13:15:00"
"2024-07-05 14:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"14:00:00";"15:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;840.0;900.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102192.0";"N";"2024-07-05";45.0;0.7368421052631579;0.6809651474530831;249.2826617826618;"2024-07-05 13:15:00"
"2024-07-05 15:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"15:00:00";"16:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;900.0;960.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102192.0";"N";"2024-07-05";105.0;0.7291666666666666;0.6809651474530831;249.2826617826618;"2024-07-05 13:15:00"
"2024-07-05 16:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"16:00:00";"17:00:00";60.0;5.0;0.0;3.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;960.0;1020.0;"";"";"";"";"";"";"N";0;"30320228.0";"515102192.0|515121558.0";"N";"2024-07-05";165.0;0.7216494845360825;0.67828418230563;249.2826617826618;"2024-07-05 13:15:00"
"2024-07-05 17:30:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"17:30:00";"18:00:00";30.0;5.0;0.0;2.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;"R 06";"wiederhohlt Kollisionsabfrage durch Roboter 6 und 7 ";0.0;8.5;1050.0;1080.0;"R 06";"R 06";"";"";"wiederhohlt kollisionsabfrage durch roboter 6 und 7";"wiederhohlt kollisionsabfrage durch roboter 6 und 7";"J";1;"";"";"N";"2024-07-05";0.0;0.7244897959183674;0.6809651474530831;249.2826617826618;"2024-07-05 17:30:00"
"2024-07-05 18:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"18:00:00";"19:00:00";60.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;"R 06";"wiederhohlt Kollisionsabfrage durch Roboter 6 und 7 ";0.0;8.5;1080.0;1140.0;"R 06";"R 06";"";"";"wiederhohlt kollisionsabfrage durch roboter 6 und 7";"wiederhohlt kollisionsabfrage durch roboter 6 und 7";"J";1;"30320228.0";"515123277.0|515117376.0";"N";"2024-07-05";0.0;0.7272727272727273;0.6809651474530831;249.2826617826618;"2024-07-05 18:00:00"
"2024-07-05 19:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"19:00:00";"20:00:00";60.0;5.0;0.0;2.0;2.0;4.0;0.0;0.0;0.0;15.0;0.0;"";"Reinigung";0.0;8.5;1140.0;1200.0;"";"";"";"";"reinigung";"reinigung";"J";1;"30320228.0";"515117376.0|515160996.0";"N";"2024-07-05";0.0;0.73;0.6809651474530831;249.2826617826618;"2024-07-05 19:00:00"
"2024-07-05 20:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"20:00:00";"21:00:00";60.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;"";"Reinigung";0.0;8.5;1200.0;1260.0;"";"";"";"";"reinigung";"reinigung";"J";1;"";"";"N";"2024-07-05";0.0;0.7326732673267327;0.6801075268817204;249.2826617826618;"2024-07-05 20:00:00"
"2024-07-05 21:00:00";"2024-07-05";"2024-05-07";5;"2024/27";2024;7;5;3;"s";"21:00:00";"21:45:00";45.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;"";"Reinigung";0.0;8.5;1260.0;1305.0;"";"";"";"";"reinigung";"reinigung";"J";1;"";"";"N";"2024-07-05";0.0;0.7352941176470589;0.6783783783783783;249.2826617826618;"2024-07-05 21:00:00"
"2024-07-08 04:45:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;"";"Laut Kommissionierer keine 229 Bleche mehr vorhanden";0.0;0.0;285.0;360.0;"";"";"";"";"laut kommissionierer keine 229 bleche mehr vorhanden";"laut kommissionierer keine 229 bleche mehr vorhanden";"J";2;"30320284.0";"515123277.0|515121558.0|515102020.0";"N";"2024-07-08";0.0;0.7352941176470589;0.6864406779661016;249.2826617826618;"2024-07-08 04:45:00"
"2024-07-08 04:45:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;8.5;285.0;360.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";2;"30320284.0";"515123277.0|515121558.0|515102020.0";"N";"2024-07-08";0.0;0.7378640776699029;0.6873239436619718;249.2826617826618;"2024-07-08 04:45:00"
"2024-07-08 06:00:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"06:00:00";"07:00:00";60.0;5.0;0.0;0.0;3.0;3.0;0.0;30.0;0.0;0.0;0.0;"";"Auftag aus Anlage Räumen, Robtech wegen Folge Störung angerufen";0.0;8.5;360.0;420.0;"";"";"";"";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"J";1;"30320284.0";"515102020.0";"N";"2024-07-08";0.0;0.7475728155339806;0.6882022471910112;249.2826617826618;"2024-07-08 06:00:00"
"2024-07-08 07:00:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"07:00:00";"08:00:00";60.0;5.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;"";"Auftag aus Anlage Räumen, Robtech wegen Folge Störung angerufen";0.0;8.5;420.0;480.0;"";"";"";"";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"J";1;"";"";"N";"2024-07-08";0.0;0.7572815533980582;0.6890756302521008;249.2826617826618;"2024-07-08 07:00:00"
"2024-07-08 08:00:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"08:00:00";"08:30:00";30.0;5.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;"";"Auftag aus Anlage Räumen, Robtech wegen Folge Störung angerufen";0.0;8.5;480.0;510.0;"";"";"";"";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"J";1;"";"";"N";"2024-07-08";0.0;0.7669902912621359;0.6899441340782123;249.2826617826618;"2024-07-08 08:00:00"
"2024-07-08 09:00:00";"2024-07-08";"2024-08-07";1;"2024/28";2024;7;8;3;"f";"09:00:00";"10:00:00";60.0;5.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;"";"Auftag aus Anlage Räumen, Robtech wegen Folge Störung angerufen";0.0;8.5;540.0;600.0;"";"";"";"";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"auftag aus anlage räumen, robtech wegen folge störung angerufen";"J";1;"";"";"N";"2024-07-08";0.0;0.7692307692307693;0.6908077994428969;249.2826617826618;"2024-07-08 09:00:00"
