Datum,Wochentag,KW,DatumNEU,Jahr,Monat,Tag,Quartal,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,MengeGesamtNIO,Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Sollzeit/ Stück (Min),Zeit_von_min,Zeit_bis_min,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Fehlercode,Bemerkung_norm,Bemerkung_std,Störfall,Anzahl Störfälle Zeitfenster
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,06:00:00,07:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,07:00:00,08:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,08:00:00,09:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,09:30:00,10:00:00,30.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,3x STW Rungen Eingebaut ,0.0,,570.0,600.0,,,,,3x stw rungen eingebaut,3x stw rungen eingebaut,J,1
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,10:00:00,11:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,11:00:00,12:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,12:00:00,13:15:00,75.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,,Roboter 6-7-1 wieder in gang setzen ,0.0,,720.0,795.0,,,,,roboter 6-7-1 wieder in gang setzen,roboter 6-7-1 wieder in gang setzen,J,3
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,12:00:00,13:15:00,75.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,Bedienerschutz ausgelöst ,0.0,,720.0,795.0,,,,,bedienerschutz ausgelöst,bedienerschutz ausgelöst,J,3
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,f,12:00:00,13:15:00,75.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,3
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,, STW nachgearbeitet ,0.0,,795.0,840.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,2
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,R 06,Drahtfass wechseln,0.0,,840.0,900.0,R 06,R 06,,,drahtfass wechseln,drahtfass wechseln,J,2
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer durch Störungen, auffüllen",0.0,,840.0,900.0,,,,,"anlage leer durch störungen, auffüllen","anlage leer durch störungen, auffüllen",J,2
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,0.0,0.0,, STW nachgearbeitet ,4.0,,900.0,960.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,1
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,, STW nachgearbeitet ,5.0,,960.0,1020.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,1
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,17:30:00,18:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2026-02-05,4,2026/06,2026-02-05,2026,2,5,1,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungspaln + Tauschbox ,0.0,,285.0,360.0,,,,,wartungspaln + tauschbox,wartungspaln + tauschbox,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,"OP Aufträge werden nicht übernommen, Anlage leer (Warten auf Robtech)",0.0,,285.0,360.0,,,,,"op aufträge werden nicht übernommen, anlage leer (warten auf robtech)","op aufträge werden nicht übernommen, anlage leer (warten auf robtech)",J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,06:00:00,07:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,OP 25,"Messwerte sind Falsch laut der Anlage (Blech kontroliert, masse passen aber blech wird nicht übernommen ",0.0,,360.0,420.0,OP 25,OP 25,,,"messwerte sind falsch laut der anlage (blech kontroliert, masse passen aber blech wird nicht übernommen","messwerte sind falsch laut der anlage (blech kontroliert, masse passen aber blech wird nicht übernommen",J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,06:00:00,07:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Bleche wurden falsch eingelagert (Links mit Rechts vertauscht),0.0,,360.0,420.0,,,,,bleche wurden falsch eingelagert (links mit rechts vertauscht),bleche wurden falsch eingelagert (links mit rechts vertauscht),J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,06:00:00,07:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,Kein Monteur ,0.0,,360.0,420.0,,,,,kein monteur,kein monteur,J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,OP 50,"Knoten sind nicht gespannt, Rob3 Schrittketten störung",0.0,,420.0,480.0,OP 50,OP 50,,,"knoten sind nicht gespannt, rob3 schrittketten störung","knoten sind nicht gespannt, rob3 schrittketten störung",J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,OP 10,Kein Vakuum ,0.0,,420.0,480.0,OP 10,OP 10,,,kein vakuum,kein vakuum,J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer durch Störungen, auffüllen",0.0,,420.0,480.0,,,,,"anlage leer durch störungen, auffüllen","anlage leer durch störungen, auffüllen",J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,OP 10,Kein Vakuum ,0.0,,480.0,540.0,OP 10,OP 10,,,kein vakuum,kein vakuum,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,R 07,Stromdüse gewechselt an rob 6-7,0.0,,480.0,540.0,R 07,R 07,,,stromdüse gewechselt an rob 6-7,stromdüse gewechselt an rob 6-7,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,OP 120.2,"Zeigt an dass das Trapezblech vorhanden ist, ist es aber nicht",0.0,,600.0,660.0,OP 120.2,OP 120.2,,,"zeigt an dass das trapezblech vorhanden ist, ist es aber nicht","zeigt an dass das trapezblech vorhanden ist, ist es aber nicht",J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,R 07,Brenner gewechselt ,0.0,,600.0,660.0,R 07,R 07,,,brenner gewechselt,brenner gewechselt,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,R 07,festgebrannt ,0.0,,660.0,720.0,R 07,R 07,,,festgebrannt,festgebrannt,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,OP 120.2,Schrittketten fehler ,0.0,,660.0,720.0,OP 120.2,OP 120.2,,,schrittketten fehler,schrittketten fehler,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,,Bedienerschutz ausgelöst ( Rob1 Rob3 Rob6 steht),0.0,,720.0,795.0,,,,,bedienerschutz ausgelöst ( rob1 rob3 rob6 steht),bedienerschutz ausgelöst ( rob1 rob3 rob6 steht),J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,R 07,festgebrannt ,0.0,,720.0,795.0,R 07,R 07,,,festgebrannt,festgebrannt,J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,3
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,13:15:00,14:00:00,45.0,5.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,R 07,Schweißstörung  in OP.120-2,0.0,,795.0,840.0,R 07,R 07,,,schweißstörung in op.120-2,schweißstörung in op.120-2,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,13:15:00,14:00:00,45.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,14:00:00,15:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,R 07,Schweißstörung  in OP.120-2,2.0,,840.0,900.0,R 07,R 07,,,schweißstörung in op.120-2,schweißstörung in op.120-2,J,1
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,15:00:00,16:00:00,60.0,5.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,R 07,Schweißstörung  in OP.120-2    Robotech.Informiert,2.0,,900.0,960.0,R 07,R 07,,,schweißstörung in op.120-2 robotech.informiert,schweißstörung in op.120-2 robotech.informiert,J,1
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,16:00:00,17:00:00,60.0,5.0,0.0,6.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,R 07,Schweißstörung  in OP.120-2    Robotech.an der Anlage,0.0,,960.0,1020.0,R 07,R 07,,,schweißstörung in op.120-2 robotech.an der anlage,schweißstörung in op.120-2 robotech.an der anlage,J,1
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,17:30:00,18:00:00,30.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,20:00:00,21:00:00,60.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2026-02-06,5,2026/06,2026-02-06,2026,2,6,1,s,21:00:00,21:45:00,45.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,15,,0.0,,285.0,360.0,15,15,,,,,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,08:00:00,09:00:00,60.0,5.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,20.0,,Störung    ( Seiten Wende schtehen im weg.),0.0,,660.0,720.0,,,,,störung ( seiten wende schtehen im weg.),störung ( seiten wende schtehen im weg.),J,1
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,,Bedienerschutz ausgelöst ,0.0,,720.0,795.0,,,,,bedienerschutz ausgelöst,bedienerschutz ausgelöst,J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer durch Störungen, auffüllen",0.0,,720.0,795.0,,,,,"anlage leer durch störungen, auffüllen","anlage leer durch störungen, auffüllen",J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,13:15:00,14:00:00,45.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,13:15:00,14:00:00,45.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,Anlage leer durch störung (Frühschicht) auffüllen ,0.0,,795.0,840.0,,,,,anlage leer durch störung (frühschicht) auffüllen,anlage leer durch störung (frühschicht) auffüllen,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,14:00:00,15:00:00,60.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,R 05,Programm verlust (RobTech an der Anlage),0.0,,900.0,960.0,R 05,R 05,,,programm verlust (robtech an der anlage),programm verlust (robtech an der anlage),J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,Anlage leer durch Störung,0.0,,900.0,960.0,,,,,anlage leer durch störung,anlage leer durch störung,J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,,Warten auf RobTech ,0.0,,900.0,960.0,,,,,warten auf robtech,warten auf robtech,J,3
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,16:00:00,17:00:00,60.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,STW Nachgearbeitet,0.0,,960.0,1020.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,16:00:00,17:00:00,60.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,0.0,R 05,Programm verlust (RobTech an der Anlage),0.0,,960.0,1020.0,R 05,R 05,,,programm verlust (robtech an der anlage),programm verlust (robtech an der anlage),J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,17:30:00,18:00:00,30.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,18:00:00,19:00:00,60.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,19:00:00,20:00:00,60.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,20:00:00,21:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,35.0,0.0,,"Folgenfehler (Rob1, Rob5,Rob7,)",0.0,,1200.0,1260.0,,,,,"folgenfehler (rob1, rob5,rob7,)","folgenfehler (rob1, rob5,rob7,)",J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,20:00:00,21:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Bedienerschutz wurde extra ausgelöst ,0.0,,1200.0,1260.0,,,,,bedienerschutz wurde extra ausgelöst,bedienerschutz wurde extra ausgelöst,J,2
2026-02-09,1,2026/07,2026-02-09,2026,2,9,1,s,21:00:00,21:45:00,45.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,04:45:00,06:00:00,75.0,5.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,06:00:00,07:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,07:00:00,08:00:00,60.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer durch Störungen, auffüllen",0.0,,420.0,480.0,,,,,"anlage leer durch störungen, auffüllen","anlage leer durch störungen, auffüllen",J,2
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,07:00:00,08:00:00,60.0,5.0,0.0,5.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,,Bedienerschutz ausgelöst ,2.0,,420.0,480.0,,,,,bedienerschutz ausgelöst,bedienerschutz ausgelöst,J,2
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,08:00:00,09:00:00,60.0,5.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,10:00:00,11:00:00,60.0,5.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,11:00:00,12:00:00,60.0,5.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,3
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,R 07,Brennerkollision ( Prüfen lasen fon Robotech.),0.0,,720.0,795.0,R 07,R 07,,,brennerkollision ( prüfen lasen fon robotech.),brennerkollision ( prüfen lasen fon robotech.),J,3
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer durch Störungen, auffüllen",0.0,,720.0,795.0,,,,,"anlage leer durch störungen, auffüllen","anlage leer durch störungen, auffüllen",J,3
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,13:15:00,14:00:00,45.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,14:00:00,15:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,0.0,R 06,RobTech an der Anlage (Schaltet sich aus),0.0,,900.0,960.0,R 06,R 06,,,robtech an der anlage (schaltet sich aus),robtech an der anlage (schaltet sich aus),J,1
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,16:00:00,17:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,17:30:00,18:00:00,30.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,18:00:00,19:00:00,60.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,19:00:00,20:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,20:00:00,21:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2026-02-10,2,2026/07,2026-02-10,2026,2,10,1,s,21:00:00,21:45:00,45.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
